date,price
2020-01-01,0.9993664485610303
2020-01-02,0.999507821326192
2020-01-03,0.9999832025083374
2020-01-04,0.9986614009361051
2020-01-05,0.9995946940849466
2020-01-06,0.999073171867019
2020-01-07,0.9981827866429676
2020-01-08,0.9976813366918341
2020-01-09,0.9965366815334304
2020-01-10,0.9994794280889749
2020-01-11,0.9998655227680792
2020-01-12,0.9975253744406919
2020-01-13,1.0001681317462912
2020-01-14,0.9985525252321114
2020-01-15,0.998848852452953
2020-01-16,0.9994019362047668
2020-01-17,0.9983197260240368
2020-01-18,0.9957874583785621
2020-01-19,0.9975529859941238
2020-01-20,0.9969513273091031
2020-01-21,0.9983030322625659
2020-01-22,0.9977116739524657
2020-01-23,0.9985937010499811
2020-01-24,1.0009899104251683
2020-01-25,0.999097347850901
2020-01-26,0.9987495991050291
2020-01-27,0.999417653103968
2020-01-28,0.997320267772765
2020-01-29,0.9985797216223461
2020-01-30,0.9959188112476212
2020-01-31,1.0001071498625378
2020-02-01,0.9949723248382352
2020-02-02,0.99775698373137
2020-02-03,0.9986719441099856
2020-02-04,1.0008709430211222
2020-02-05,0.9979213391953322
2020-02-06,0.998020152360994
2020-02-07,0.9979372623597819
2020-02-08,0.999092660305078
2020-02-09,0.9987240275912661
2020-02-10,1.003790142697372
2020-02-11,1.0011750673352364
2020-02-12,0.9998825812129699
2020-02-13,0.9996700920986528
2020-02-14,0.9990667830388394
2020-02-15,0.9987513662366138
2020-02-16,0.9998509906435199
2020-02-17,0.9987392526586419
2020-02-18,1.0031524407098347
2020-02-19,0.9989162904927481
2020-02-20,0.9985763786839383
2020-02-21,1.0000231734164284
2020-02-22,0.9983779799065131
2020-02-23,0.999835090849951
2020-02-24,1.0005920868619536
2020-02-25,1.0019620616008489
2020-02-26,0.9981775849382266
2020-02-27,0.9992370750491137
2020-02-28,0.9997179462518065
2020-02-29,1.0000582906022206
2020-03-01,0.9987546750406746
2020-03-02,1.0013864250869449
2020-03-03,1.000332896579984
2020-03-04,1.0008393315870856
2020-03-05,1.0016485814050076
2020-03-06,0.9990440784866556
2020-03-07,1.000406495817782
2020-03-08,1.0010701016406582
2020-03-09,0.9959001265680464
2020-03-10,1.0034549666648542
2020-03-11,1.0005299047245786
2020-03-12,0.9988167988364098
2020-03-13,0.9872924012909189
2020-03-14,1.0122904462995
2020-03-15,0.9926635986079309
2020-03-16,1.0011458948658396
2020-03-17,1.005486285864779
2020-03-18,1.001779691295884
2020-03-19,1.0022199894895598
2020-03-20,1.001393376176751
2020-03-21,1.0047917127037416
2020-03-22,0.9983949644095258
2020-03-23,0.9982843561371633
2020-03-24,1.002244157550143
2020-03-25,0.9995692921543338
2020-03-26,1.0009350591957287
2020-03-27,1.0043721377368617
2020-03-28,0.9991469262628901
2020-03-29,1.0006373121544627
2020-03-30,1.002326806740004
2020-03-31,1.0029497707625603
2020-04-01,0.9984931709536591
2020-04-02,1.000337302915385
2020-04-03,0.9947146386418831
2020-04-04,0.9999212389059342
2020-04-05,0.9987422945361392
2020-04-06,0.9998644335129043
2020-04-07,0.9999741516327144
2020-04-08,0.9993765163560614
2020-04-09,0.998996440654622
2020-04-10,1.0000475533370947
2020-04-11,1.0017522493506528
2020-04-12,1.0014137290455338
2020-04-13,0.996086209409026
2020-04-14,0.998971739195842
2020-04-15,1.0006215234339297
2020-04-16,0.9983002027981984
2020-04-17,1.002860221073834
2020-04-18,1.0009107842592548
2020-04-19,0.9998613644476199
2020-04-20,1.000473810142876
2020-04-21,1.0058953280133596
2020-04-22,1.0011018312709432
2020-04-23,1.0004435203533792
2020-04-24,0.9960585752476081
2020-04-25,1.0000267406052556
2020-04-26,0.9993327379908598
2020-04-27,1.0013724828142203
2020-04-28,1.002699938486022
2020-04-29,1.0005253389863407
2020-04-30,0.9975047061656529
2020-05-01,0.9997787945080772
2020-05-02,1.0015141079860095
2020-05-03,1.0027545184419473
2020-05-04,1.000970079054399
2020-05-05,0.9982735463857932
2020-05-06,1.0009285571518043
2020-05-07,0.9991755315169695
2020-05-08,1.001080796432648
2020-05-09,0.99840418842009
2020-05-10,1.0003064731018094
2020-05-11,1.0012429337783375
2020-05-12,0.9995631687396237
2020-05-13,1.0016117469029644
2020-05-14,1.0003560218215877
2020-05-15,1.0023626852764829
2020-05-16,0.9997783109898455
2020-05-17,0.9988533883977944
2020-05-18,1.0019981514632386
2020-05-19,0.9975085396844263
2020-05-20,0.9978219290147976
2020-05-21,0.9993188217729783
2020-05-22,0.9981200719764681
2020-05-23,0.9995106820722109
2020-05-24,0.9984064931995519
2020-05-25,0.9941101041414783
2020-05-26,1.0005718387246425
2020-05-27,1.0000432386518778
2020-05-28,1.0001804949869564
2020-05-29,1.0003133408101428
2020-05-30,0.9993094947692622
2020-05-31,1.0016170827209598
2020-06-01,0.999324967433754
2020-06-02,1.0096938470961936
2020-06-03,0.9986239880274553
2020-06-04,0.9994462840076686
2020-06-05,0.9999196045997661
2020-06-06,0.9984824635278321
2020-06-07,0.9991335128310371
2020-06-08,0.9997740066837286
2020-06-09,1.0003836403757314
2020-06-10,0.9993696092718022
2020-06-11,1.0005416630860888
2020-06-12,0.9997098289958426
2020-06-13,1.000282952198277
2020-06-14,0.9998214960481676
2020-06-15,0.9989453740479981
2020-06-16,1.0015910813094735
2020-06-17,0.9995070048995981
2020-06-18,1.0000520127386698
2020-06-19,0.9994439492482494
2020-06-20,0.9998872083405731
2020-06-21,0.9995889539438192
2020-06-22,1.000403983977503
2020-06-23,0.9999347102622214
2020-06-24,0.9997105651353904
2020-06-25,1.000983521510519
2020-06-26,1.0004373082628744
2020-06-27,0.9991674652839441
2020-06-28,0.9997107163451523
2020-06-29,1.000774335321653
2020-06-30,1.000180499125899
2020-07-01,1.000977443860079
2020-07-02,1.0003433717765082
2020-07-03,0.9997961934286916
2020-07-04,0.9993224306993829
2020-07-05,1.000142477546817
2020-07-06,1.0006114049298558
2020-07-07,1.001033644873729
2020-07-08,1.0008257492294743
2020-07-09,0.9988907742608365
2020-07-10,0.9998306392241022
2020-07-11,0.9998574497366721
2020-07-12,0.9998836302826787
2020-07-13,0.9997384786785504
2020-07-14,0.9999537674734906
2020-07-15,0.9996467214935455
2020-07-16,0.9987419828810933
2020-07-17,0.9998823818604428
2020-07-18,0.9998972945628964
2020-07-19,1.0002369414204573
2020-07-20,1.000195876007748
2020-07-21,1.0001564546399788
2020-07-22,1.000215343729683
2020-07-23,1.0011985228272104
2020-07-24,0.9992919200088534
2020-07-25,1.00043712059057
2020-07-26,0.9997892532720225
2020-07-27,1.0001309855920386
2020-07-28,0.9949017433996471
2020-07-29,1.0000347112648078
2020-07-30,0.9978487337163857
2020-07-31,1.0007727173226968
2020-08-01,0.9998258309447353
2020-08-02,1.0003823391626192
2020-08-03,0.9996852745748808
2020-08-04,0.9996909524520027
2020-08-05,0.9999228489344085
2020-08-06,1.0022256661426105
2020-08-07,1.0002328767193225
2020-08-08,1.0018618660810585
2020-08-09,1.0003472559721576
2020-08-10,0.9999290279500811
2020-08-11,1.000243294063204
2020-08-12,1.0022439532890934
2020-08-13,1.0007612140055704
2020-08-14,1.0009565636468256
2020-08-15,1.0016586302905082
2020-08-16,0.9977856104499537
2020-08-17,1.0005424679335526
2020-08-18,1.0000522706099515
2020-08-19,0.9999182091436154
2020-08-20,0.9993197292351323
2020-08-21,1.0013397431718176
2020-08-22,1.000171572379541
2020-08-23,0.9998248580996804
2020-08-24,1.0001637869294975
2020-08-25,1.00056811386076
2020-08-26,1.0001216574183889
2020-08-27,1.0004245518164088
2020-08-28,1.0007343661432893
2020-08-29,1.0010717425607174
2020-08-30,1.0003277649493327
2020-08-31,0.999699808804962
2020-09-01,0.9995239087165251
2020-09-02,1.0004480966239537
2020-09-03,0.9996798509247026
2020-09-04,0.9945842912070889
2020-09-05,1.000524956828599
2020-09-06,1.004826419242048
2020-09-07,1.0007638412980615
2020-09-08,1.000277846387707
2020-09-09,1.0030785876122332
2020-09-10,0.9998683627287868
2020-09-11,0.9999834242129534
2020-09-12,1.0003494390637715
2020-09-13,1.000341551095967
2020-09-14,1.0007652107745593
2020-09-15,1.001007196471302
2020-09-16,1.000209881796057
2020-09-17,1.0001804559168597
2020-09-18,1.00095238266428
2020-09-19,1.0005763265154215
2020-09-20,1.0001745971032823
2020-09-21,1.0024014418819005
2020-09-22,1.0000461650234063
2020-09-23,1.0005470098152367
2020-09-24,0.9994883232412053
2020-09-25,0.9996483436488255
2020-09-26,0.9997617899591169
2020-09-27,1.0001510814056336
2020-09-28,0.9993902302424955
2020-09-29,1.0000887250687973
